first_name,last_name,email,image_url,title,cell_phone,office_address_1,office_name,office_city,office_region,office_postal_code,office_country_code,office_latitude,office_longitude,office_image_url,team,owns_team,manager_email,hire_date,birth_date
Sorelle,Cohen,sorelle@gametime.co,https://media.licdn.com/media/p/7/005/0a9/39a/39412b0.jpg,Brand Ambassador at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Design,False,michael@gametime.co,2014-02-09,1995-04-22
Tim,Minton,tim@gametime.co,https://media.licdn.com/media/p/6/005/085/35c/2e09fa6.jpg,Financial Analyst at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Design,False,steffan@gametime.co,2005-09-13,1997-11-08
Collin,Brown,collin@gametime.co,https://media.licdn.com/media/p/7/005/08e/317/1750d92.jpg,Fan Happiness at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Human Resources,False,chelsea@gametime.co,2014-10-12,1971-07-24
Arthur,Mansbach,arthur@gametime.co,https://media.licdn.com/media/p/7/005/094/023/118db1e.jpg,Growth Analyst at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Design,False,steffan@gametime.co,2010-10-27,1974-07-18
Michael L.,Alcantara,malcantara@gametime.co,https://media.licdn.com/media/p/8/005/05f/1b3/314f1aa.jpg,Business Development at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Development,True,colin@gametime.co,2006-07-16,1971-01-12
Keara,Pina,keara@gametime.co,https://media.licdn.com/media/p/6/005/0b7/082/16643d7.jpg,Recruiting Intern at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Assitant Strategy,False,caroline@gametime.co,2005-06-22,1977-09-05
Alex,McKinney,alex@gametime.co,https://media.licdn.com/media/p/7/005/011/11a/0e35c9c.jpg,Software Developer at Gametime,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Experience,False,ben@gametime.co,2006-04-05,1974-08-04
Brendan,Winter,brendan@gametime.co,https://media.licdn.com/media/p/4/000/155/2bb/0864079.jpg,Senior Software Engineer at Gametime,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Client Finance,False,luke@gametime.co,2007-02-27,1972-11-05
Tammy,Gu,tammy@gametime.co,https://media.licdn.com/media/AAEAAQAAAAAAAAM8AAAAJDI5ODkyMDNlLWRlN2UtNGUxYi04ZjJhLWFmMTIzMTVlMTU2Zg.jpg,Growth Associate at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Assitant Strategy,False,caroline@gametime.co,2007-05-17,1980-06-06
Kaylah,Sosa,kaylah@gametime.co,https://media.licdn.com/media/AAEAAQAAAAAAAALsAAAAJDE0NGUzMjM2LTc0ZTgtNGVlYi1iZGZlLWQzNjg4MjQwMTc3MQ.jpg,Sports Marketing Intern at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Design,False,steffan@gametime.co,2012-11-07,1972-07-13
Evan,Simon,evan@gametime.co,https://media.licdn.com/media/p/5/005/04e/304/01526b1.jpg,Sports Sourcing Associate at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Development,False,malcantara@gametime.co,2007-03-12,1987-05-12
Matt,Rados,matt@gametime.co,https://media.licdn.com/media/p/6/005/00f/065/3f4c0a2.jpg,Venue Growth at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Development,False,malcantara@gametime.co,2005-07-04,1998-01-20
Luke,Carrino,luke@gametime.co,,Growth at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Client Finance,True,max@gametime.co,2014-03-04,1986-10-21
Dillon,Campbell,dillon@gametime.co,https://media.licdn.com/media/p/1/000/26a/1bd/3ece3be.jpg,Recruiter at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Design,False,steffan@gametime.co,2014-03-26,1986-07-11
Zachary,Moore,zachary@gametime.co,https://media.licdn.com/media/p/2/005/014/357/036f444.jpg,Fan Happiness Manager  at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Marketing,False,max@gametime.co,2013-06-07,1997-04-26
Christophe,Pope,christophe@gametime.co,https://media.licdn.com/media/p/6/005/0b0/0da/16fb538.jpg,Creative,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Client Finance,False,luke@gametime.co,2011-05-07,1979-10-11
Steffan,Voges,steffan@gametime.co,https://media.licdn.com/media/p/7/005/099/176/24349d7.jpg,Software Engineering Intern at Braintree,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Design,True,michael@gametime.co,2011-11-12,1998-03-26
Toby,Pechner,toby@gametime.co,https://media.licdn.com/media/p/7/005/058/1a9/0608274.jpg,Brand Ambassador at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Client Finance,False,luke@gametime.co,2008-04-09,1971-06-08
Julia,Surges,julia@gametime.co,https://media.licdn.com/media/p/5/005/09a/0bd/300e1a0.jpg,Administrative Assistant at Contra Costa County,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Experience,False,ben@gametime.co,2005-01-10,1995-08-03
Sam,Katz,sam@gametime.co,https://media.licdn.com/media/AAEAAQAAAAAAAAIgAAAAJDg4MDI0NjhjLTY3MDktNDZiZC1hZmJjLTUzMGMxOTc0MmNhZA.jpg,Intern at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Development,False,malcantara@gametime.co,2010-02-04,1995-01-16
Mike,Covell,mike@gametime.co,https://media.licdn.com/media/p/7/005/07c/0d0/33fa6e4.jpg,Summer Intern at Heffernan Insurance Brokers,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Design,False,michael@gametime.co,2011-09-06,1978-11-14
Nicole,Roos,nicole@gametime.co,https://media.licdn.com/media/p/8/005/08f/32e/0121e96.jpg,Student at Middlebury College,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Client Finance,False,luke@gametime.co,2007-05-21,1998-05-16
Alexander,Henry,alexander@gametime.co,https://media.licdn.com/media/p/8/005/074/147/14d3de8.jpg,Sports Entertainment Associate at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Design,False,michael@gametime.co,2012-07-17,1997-07-17
Aaron,Short,aaron@gametime.co,https://media.licdn.com/media/p/5/005/09e/14c/20b11aa.jpg,Senior Vice President of Backend Summer Interns at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Marketing,False,max@gametime.co,2011-10-12,1998-10-21
Tyler,Straub,tyler@gametime.co,,Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Marketing,False,max@gametime.co,2009-04-12,1997-04-05
Yousef,Al Hessi,yousef@gametime.co,,Student at Swarthmore College,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Insights,False,cfong@gametime.co,2014-02-05,1976-08-15
Christopher,Fong,cfong@gametime.co,https://media.licdn.com/media/AAEAAQAAAAAAAAN0AAAAJDQ1YzZjNWIwLTFkZmEtNDZlZS1hMWRlLWQwN2JmY2E1MTk0OQ.jpg,Student at University of Illinois at Urbana-Champaign,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Insights,True,colin@gametime.co,2005-07-25,1983-06-17
Cindi,Huang,cindi@gametime.co,https://media.licdn.com/media/p/3/005/039/1cb/0af0f30.jpg,Owner at Persistent Vision LLC,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Marketing,False,max@gametime.co,2009-11-26,1971-08-09
Caroline,Rubin,caroline@gametime.co,https://media.licdn.com/media/p/1/000/287/130/37c052c.jpg,Trust and Saftey Manager at Gametime United,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Assitant Strategy,True,michael@gametime.co,2013-01-12,1976-05-16
