first_name,last_name,email,image_url,title,cell_phone,office_address_1,office_name,office_city,office_region,office_postal_code,office_country_code,office_latitude,office_longitude,office_image_url,team,owns_team,manager_email,hire_date,birth_date
Paul,Ellwood,paul@netflix.com,https://media.licdn.com/media/p/8/005/084/110/16b190f.jpg,Director of Data Science & Engineering,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Client Success,False,aayyappan@netflix.com,2009-09-20,1989-09-27
Michael,Spiegelman,mspiegelman@netflix.com,https://media.licdn.com/media/p/4/000/16c/1b3/0d3eb8b.jpg,Experienced Product Strategist and Innovator,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Optimizing Product,False,dronca@netflix.com,2009-03-26,1989-03-16
Nick,Tran,nick@netflix.com,https://media.licdn.com/media/p/1/000/08b/053/266141a.jpg,Lead UI Engineer - CS Engineering,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Special Strategy,False,clay@netflix.com,2009-05-07,1976-03-04
Shwetha,Radhakrishnan,shwetha@netflix.com,,Data Science and Engineering,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Assitant Engineering,False,stan@netflix.com,2007-02-05,1970-11-22
Daniel,Jacobson,daniel@netflix.com,https://media.licdn.com/media/AAEAAQAAAAAAAAGoAAAAJDI0N2YyM2FlLWI2OTMtNDAxYS1iYjk0LWVhZjMwNjk5YTdlZg.jpg,(NOW HIRING) - Vice President of Edge Engineering,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Optimizing Design,False,jessica@netflix.com,2010-02-09,1994-01-26
Tom,Richards,tom@netflix.com,https://media.licdn.com/media/p/6/005/097/1ea/35dd4f4.jpg,"UI Engineering Manager, Phone & Tablet",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Assitant Finance,False,christiane@netflix.com,2006-10-09,1977-03-27
Brian,Moyles,brian@netflix.com,https://media.licdn.com/media/p/4/000/17e/0f6/212a281.jpg,"DevOps Engineer, Cloud Toolsmith",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,International Development,False,sanaz@netflix.com,2011-06-26,1995-09-05
Kathryn,Chen,kathryn@netflix.com,,Corporate Finance & Strategy,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,International Executives,False,chintan@netflix.com,2010-09-21,1990-11-03
Mohit,Vora,mohit@netflix.com,https://media.licdn.com/media/p/6/005/08e/1b3/398cfc7.jpg,"[Currently Hiring] Manager, Open Connect Cloud Platforms",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,International Development,False,sanaz@netflix.com,2009-01-07,1977-10-04
Joseph,Huang,joseph@netflix.com,,Sr. Data Science Engineer,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Special Human Resources,False,jgraham@netflix.com,2012-03-20,1976-05-04
Brandon,Cox,brandon@netflix.com,https://media.licdn.com/media/p/7/000/20b/103/362472a.jpg,Product Management,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Internal Recruiting,False,mneider@netflix.com,2009-08-01,1987-06-21
Cameron,Johnson,cameron@netflix.com,https://media.licdn.com/media/p/6/000/21f/312/31b26a3.jpg,Director of Product Innovation,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,International Departments,False,rashmi@netflix.com,2012-07-04,1972-05-14
Kim,Trott,kim@netflix.com,https://media.licdn.com/media/p/6/005/066/18a/1336e26.jpg,"Director, User Interface Engineering",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,People Departments,False,sekwon@netflix.com,2012-05-19,1988-06-11
Chris,Jaffe,chris@netflix.com,https://media.licdn.com/media/p/8/005/086/04b/373f57d.jpg,Product Strategy + Innovation + Design | Experienced Product Innovator,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,People Engineering,False,matt@netflix.com,2007-08-23,1992-07-11
Caitlin,Smallwood,caitlin@netflix.com,https://media.licdn.com/media/p/3/000/079/293/1f91b61.jpg,"VP, Science and Algorithms",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Account Saftey,False,jsperry@netflix.com,2011-04-27,1973-09-08
Devika,Chawla,devika@netflix.com,,Engineering Director,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Consumer Experience,False,neha@netflix.com,2007-04-24,1970-04-06
Jennifer,Nieva,jennifer@netflix.com,https://media.licdn.com/media/p/1/000/0ed/3f4/146d5be.jpg,"Director, Product Innovation",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Vertical Departments,False,saurabh@netflix.com,2014-05-04,1988-07-12
Vijay,Bharadwaj,vijay@netflix.com,https://media.licdn.com/media/p/6/005/07c/3f1/0fb943e.jpg,Director of Product Innovation - Personalization Algorithms,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,International Experience,False,asharma@netflix.com,2008-07-27,1991-11-21
Cathy,Conk,cathy@netflix.com,https://media.licdn.com/media/AAEAAQAAAAAAAANVAAAAJGZiYWM4MjM0LTNmZTUtNDdkYy04MDI2LThkYjgwYWVkZDgzOA.jpg,Email Expert & Product Manager,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Enterprise People,False,colin@netflix.com,2014-07-01,1990-01-20
Tawni,Cranz,tawni@netflix.com,https://media.licdn.com/media/p/8/005/02c/0ea/3e522c0.jpg,Chief Talent Officer,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Talent,True,reed@netflix.com,2014-01-17,1980-10-12
Gary,Kao,gary@netflix.com,https://media.licdn.com/media/p/2/000/0af/108/160fb1b.jpg,Global Payments,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Assitant Sales,False,sai@netflix.com,2007-10-02,1991-07-14
Albert,Wong,albert@netflix.com,https://media.licdn.com/media/p/6/005/086/023/3f482e8.jpg,"(Now hiring!) Manager, Reporting Platform",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,People Development,False,akhullar@netflix.com,2006-03-16,1982-09-25
Peter,Jun,peter@netflix.com,https://media.licdn.com/media/p/3/000/064/32f/373ab87.jpg,Senior Engineer,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,External Insights,False,dinesh@netflix.com,2012-07-26,1982-06-13
Lana,Dam,lana@netflix.com,https://media.licdn.com/media/p/4/000/140/2a4/1f29b78.jpg,"Online Media, Video and eCommerce",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Growth Finance,False,rafael@netflix.com,2008-03-13,1989-09-14
Navin,Prasad,navin@netflix.com,https://media.licdn.com/media/p/8/005/0ad/3cd/1e2072c.jpg,Product Design Leader,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Enterprise Finance,False,kunal@netflix.com,2012-04-07,1991-01-10
Srilatha,Kothur,srilatha@netflix.com,https://media.licdn.com/media/p/5/005/050/169/2ce3491.jpg,"Manager, Data Science & Engineering",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Internal Recruiting,False,mneider@netflix.com,2010-02-02,1982-08-04
Shweta,Medhekar,shweta@netflix.com,,Senior Data Architect,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Consumer Marketing,True,akhullar@netflix.com,2007-04-17,1988-10-24
Tony,Ralph,tralph@netflix.com,https://media.licdn.com/media/AAEAAQAAAAAAAAKYAAAAJDZiZmI5NmQ2LTg2YjctNGZhYy1hZTY2LWY4ZWIwZjdiNjBiMg.jpg,Director Ad Technology,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Internal Engineering,False,samantha@netflix.com,2006-10-22,1981-03-20
Kris,Range,kris@netflix.com,https://media.licdn.com/media/p/5/005/09e/165/28a0070.jpg,Senior UI Engineer,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Enterprise Advocate,False,aluis@netflix.com,2013-09-03,1973-01-14
Justin,Munning,justin@netflix.com,https://media.licdn.com/media/p/2/000/04d/04a/0a88f69.jpg,Sr TV UI Engineer,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Growth Finance,False,rafael@netflix.com,2011-05-13,1984-11-10
Stephanie,Unger,stephanie@netflix.com,https://media.licdn.com/media/p/8/005/044/33a/2ea0e4d.jpg,Partner Marketing,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Special Insights,False,ssingh@netflix.com,2006-09-25,1992-09-04
Kelly,Uphoff,kelly@netflix.com,https://media.licdn.com/media/p/6/005/098/0e5/1b1c3bf.jpg,"Director, Experimentation and Algorithms for Growth and Targeting",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Saftey Marketing,True,hunter@netflix.com,2013-07-15,1992-11-01
Laura,Pruitt,laura@netflix.com,https://media.licdn.com/media/p/5/000/24e/279/03f49a2.jpg,"Manager, Content Delivery Analytics at Netlfix",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Internal Development,False,revathi@netflix.com,2005-07-05,1990-05-15
Shane,Suazo,shane@netflix.com,https://media.licdn.com/media/p/6/005/08b/127/2bf67fd.jpg,"Sr. Data Analyst, Data Science & Engineering",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Client Finance,True,colin@netflix.com,2011-09-17,1998-06-26
Lauren,Samuel,lauren@netflix.com,https://media.licdn.com/media/p/4/000/12f/2e7/2a7c458.jpg,Recruiting Researcher,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Enterprise Experience,False,vincent@netflix.com,2014-09-26,1994-06-24
Emily,Larson,emily@netflix.com,https://media.licdn.com/media/p/2/000/1a0/1e8/3e98091.jpg,Manager- Talent Acquisition,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Account Experience,False,spandeti@netflix.com,2005-03-05,1998-11-06
Yunong,Xiao,yunong@netflix.com,https://media.licdn.com/media/p/2/000/188/3c4/2eba3bc.jpg,Senior Node.js Software Engineer,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Special People,False,lilit@netflix.com,2011-05-05,1993-07-15
Christine,Do,christine@netflix.com,https://media.licdn.com/media/p/8/000/230/12b/385d4fe.jpg,Executive Assistant,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Assitant Sales,False,sai@netflix.com,2007-07-05,1983-07-01
Qi,Dong,qi@netflix.com,https://media.licdn.com/media/p/3/000/1de/128/1a5571b.jpg,Senior Data Scientist,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Client Support,False,timothy@netflix.com,2014-10-17,1993-03-24
Rustan,Eklund,rustan@netflix.com,https://media.licdn.com/media/p/4/000/15c/06c/26bb57a.jpg,"Product Manager, Ad Technology",(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Insights Saftey,True,byron@netflix.com,2010-07-23,1982-10-19
Robert,Prestezog,robert@netflix.com,,Mathematician,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,People Advocate,False,dhyman@netflix.com,2005-02-13,1977-01-01
Michael,Todd,mtodd@netflix.com,https://media.licdn.com/media/p/6/000/1f3/3cc/13a0e24.jpg,Algorithms and Analytics Researcher,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Growth Engineering,False,sameer@netflix.com,2008-11-05,1990-09-26
Ashi,Sheth,ashi@netflix.com,https://media.licdn.com/media/p/1/000/2bd/046/15609f3.jpg,Manager of Enterprise Platforms,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,International Development,False,sanaz@netflix.com,2005-03-11,1983-06-05
Juan,Gomez,juan@netflix.com,https://media.licdn.com/media/AAEAAQAAAAAAAAImAAAAJDEzMTMwMzBkLTc1YjgtNDFjMC05NGYxLWRiZGQ1ZTYyZWI5MA.jpg,Senior Software Engineer,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Assitant Success,False,bernd@netflix.com,2006-10-08,1977-11-11
Sean,Petrow,sean@netflix.com,https://media.licdn.com/media/p/3/005/04e/195/10d46ed.jpg,Sr. Systems Engineer,(415) 234-23232,100 Winchester Circle,Los Gatos,Los Gatos,CA,95032,US,37.259599,-121.962635,http://silverscreeningreviews.com/wp-content/uploads/2014/10/ENTER_NETFLIX_LA.jpg,Internal People,False,debra@netflix.com,2005-09-14,1976-03-23
