first_name,last_name,email,image_url,title,cell_phone,office_address_1,office_name,office_city,office_region,office_postal_code,office_country_code,office_latitude,office_longitude,office_image_url,team,owns_team,manager_email,hire_date,birth_date
Tali,Rapaport,tali@lyft.com,https://media.licdn.com/media/p/7/005/08e/0e3/2167859.jpg,VP Product,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Insights Strategy,False,cassiopeia@lyft.com,2012-05-11,1985-03-18
Logan,Green,logan@lyft.com,https://media.licdn.com/media/p/2/005/024/12a/3af629d.jpg,Co-founder & CEO,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Executive Office,True,,2013-06-10,1985-03-13
Amy,Fox,amy@lyft.com,https://media.licdn.com/media/p/5/000/1cd/3af/001e064.jpg,Director of Partnerships,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Assitant Marketing,True,woody@lyft.com,2007-04-11,1972-11-12
Heston,Liebowitz,heston@lyft.com,https://media.licdn.com/media/p/1/005/010/23c/134ccdc.jpg,Software Engineer,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Optimizing Support,False,yetunde@lyft.com,2007-02-17,1988-07-22
Brian,Roberts,brian@lyft.com,https://media.licdn.com/media/p/4/005/0a5/1bc/13203bd.jpg,CFO,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,CFO,True,logan@lyft.com,2013-06-27,1990-06-06
Matt,Turzo,matt@lyft.com,https://media.licdn.com/media/p/2/000/1ad/311/399de3f.jpg,Helping you take your business to the next level,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Account Development,True,brian@lyft.com,2006-10-08,1990-02-15
Paul,Thompson,paul@lyft.com,https://media.licdn.com/media/p/6/005/063/3eb/02bde92.jpg,Driver Experience & Retention,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Optimizing Insights,True,jatin@lyft.com,2009-03-05,1992-06-26
Vicki,Tan,vicki@lyft.com,https://media.licdn.com/media/AAEAAQAAAAAAAALBAAAAJDAyMmM2YzQ2LTkyNWEtNGE5Zi1hZjc5LTc0NzJhNmY5YzRiZQ.jpg,Product Designer,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Vertical Communications,False,susan@lyft.com,2008-05-17,1980-04-20
John,Zimmer,john@lyft.com,https://media.licdn.com/media/p/8/000/1ba/347/20269e5.jpg,Co-Founder & President,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Co-Founder & President,True,logan@lyft.com,2011-04-04,1978-07-18
Veronica,Juarez,veronica@lyft.com,https://media.licdn.com/media/p/7/005/081/11a/088bb33.jpg,Director of Government Relations,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Account Human Resources,False,youssef@lyft.com,2008-06-22,1997-10-25
Ann,Ferracane,ann@lyft.com,https://media.licdn.com/media/p/7/005/064/17f/0e914a9.jpg,Senior Data Analyst,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,International Strategy,False,melissa@lyft.com,2012-03-02,1998-08-27
Evan,Goldin,evan@lyft.com,,Product Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Special Human Resources,False,janice@lyft.com,2007-08-19,1977-06-01
George,Xing,george@lyft.com,https://media.licdn.com/media/p/7/005/0ab/1f7/2e1ffcc.jpg,Director of Analytics,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Insights Advocate,False,shane@lyft.com,2007-10-03,1998-03-08
Kadir,Barry,kadir@lyft.com,https://media.licdn.com/media/p/8/000/25e/234/1a16b94.jpg,Recruiting,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Saftey Experience,False,dmitchell@lyft.com,2013-09-21,1979-01-08
Ashley,Killick,ashley@lyft.com,https://media.licdn.com/media/p/1/000/0ed/1bc/2c3cd0d.jpg,Senior Technical Recruiter,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Assitant Happiness,False,"mcoleman, m ed@lyft.com",2013-09-20,1972-10-01
Mathias,Gug,mathias@lyft.com,https://media.licdn.com/media/p/6/005/00b/1f5/19ac233.jpg,Director of Engineering,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Enterprise Strategy,False,bahram@lyft.com,2014-06-20,1985-05-04
Nicholas,Piccinini,nicholas@lyft.com,https://media.licdn.com/media/p/7/005/093/384/010dd8d.jpg,Operations Executive,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Special Departments,False,zachary@lyft.com,2013-01-07,1987-11-12
Alexandra,Warbasse,alexandra@lyft.com,https://media.licdn.com/media/p/6/005/04d/0e5/192943e.jpg,Market Operations Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Client Finance,False,brandon@lyft.com,2006-07-15,1972-11-11
Yaniv,Goldenberg,yaniv@lyft.com,https://media.licdn.com/media/p/3/000/02f/1ee/3aa7d64.jpg,Do you even,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Growth Recruiting,False,aternan@lyft.com,2005-11-16,1996-03-05
Alma,Aldrich,alma@lyft.com,https://media.licdn.com/media/p/1/005/016/19d/0545d3a.jpg,"Senior Manager, Market Operations",(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Saftey Human Resources,False,yash@lyft.com,2012-11-16,1976-01-22
Ian,Kollmar,ian@lyft.com,https://media.licdn.com/media/AAEAAQAAAAAAAAKQAAAAJDRlYTIxZTMyLWFjODctNDZmOC1hODc4LTU2NTIxNDMxMjU1NA.jpg,Technical Sourcer,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Consumer People,False,travis@lyft.com,2013-04-10,1988-10-16
Daniela,Sirkin,daniela@lyft.com,https://media.licdn.com/media/p/8/005/01b/3eb/32694a5.jpg,Senior Support Associate,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Growth Happiness,True,pfang@lyft.com,2007-07-21,1974-02-09
Zach,Cole,zach@lyft.com,https://media.licdn.com/media/p/4/000/161/1d0/3c80b56.jpg,Social Media Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Insights Human Resources,False,dhernandez@lyft.com,2014-03-06,1998-06-14
Eric,Mah-Hing,eric@lyft.com,https://media.licdn.com/media/p/7/005/062/2db/2953352.jpg,Support Team Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Client Departments,True,john@lyft.com,2011-05-25,1996-02-18
Nancy,Tcheou,nancy@lyft.com,https://media.licdn.com/media/p/5/005/073/0dc/1de7ba4.jpg,QA Engineer,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Consumer Recruiting,False,lgregory@lyft.com,2007-10-07,1982-10-27
David,Rust,drust@lyft.com,https://media.licdn.com/media/p/8/005/086/360/2430ceb.jpg,"Senior Manager, Driver Loyalty & Engagement",(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Consumer Finance,False,nadams@lyft.com,2006-11-25,1981-03-07
Eric,Burdullis,eburdullis@lyft.com,https://media.licdn.com/media/p/5/005/07a/35d/0f0d36f.jpg,Senior Support Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Assitant Saftey,False,wesley@lyft.com,2006-08-14,1996-10-20
Yara,Qattom,yara@lyft.com,https://media.licdn.com/media/p/5/005/046/005/2230cd2.jpg,"A human thread, passionate about connecting people and building communities",(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Internal Advocate,True,patty@lyft.com,2012-02-17,1980-02-16
Nick,Allen,nick@lyft.com,https://media.licdn.com/media/AAEAAQAAAAAAAAJbAAAAJDRjYzE4Y2EzLWYyYTEtNDRlZS05ZDlmLTFmZTkwZDZkOTYyYQ.jpg,Growth,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,People Support,True,jmartin@lyft.com,2008-05-23,1976-11-16
Charlie Liang,Yuan,charlie@lyft.com,https://media.licdn.com/media/p/7/005/087/173/0846162.jpg,Sr Software Engineer,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Internal Communications,False,amrit@lyft.com,2005-07-05,1977-06-04
Nick,Carrel,ncarrel@lyft.com,https://media.licdn.com/media/p/8/005/071/0a8/060f1ea.jpg,Distribution Operations at BloomThat,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Account Happiness,False,mteater@lyft.com,2011-06-18,1984-09-26
Jeff,Vondenkamp,jeff@lyft.com,https://media.licdn.com/media/p/6/005/093/271/1af0921.jpg,Strategic Operations @,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Enterprise Engineering,False,danyelle@lyft.com,2012-07-11,1985-04-26
Alexander,Gilbert,alexander@lyft.com,https://media.licdn.com/media/p/7/005/0b7/284/18a2577.jpg,,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Growth Executives,False,mpruitt@lyft.com,2013-10-26,1997-09-23
Bobby,Rasmusson,bobby@lyft.com,https://media.licdn.com/media/p/2/005/071/011/15af0a7.jpg,Product Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Operations Accounting,False,treiss@lyft.com,2013-03-24,1991-05-27
amrit,singh,amrit@lyft.com,,hyperbolic talker,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Internal Communications,True,lmunro@lyft.com,2011-05-19,1980-04-21
Kiana,Davari,kiana@lyft.com,https://media.licdn.com/media/p/6/005/0ac/07b/1b85a07.jpg,Technical Recruiter,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Client Marketing,False,angel@lyft.com,2007-01-18,1995-10-16
Jaydon,Robinson,jaydon@lyft.com,https://media.licdn.com/media/p/8/005/019/104/3585651.jpg,,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Client People,False,woody@lyft.com,2013-04-27,1977-11-27
Matt,Gabler,mgabler@lyft.com,https://media.licdn.com/media/p/1/000/0fa/3d6/1f7fc10.jpg,Drive Team Operations Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Account Marketing,False,allison@lyft.com,2013-09-01,1970-10-04
Kelsey,Miller,kelsey@lyft.com,https://media.licdn.com/media/p/7/005/07b/08c/21a465e.jpg,Human Resources,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,International Advocate,False,edrick@lyft.com,2012-02-19,1987-07-22
Mehar,Singh,mehar@lyft.com,https://media.licdn.com/media/p/8/005/0b7/1d0/03db56c.jpg,Pulse Team,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Growth People,False,jtowery@lyft.com,2014-10-19,1975-03-14
Christy,Pineda,christy@lyft.com,https://media.licdn.com/media/p/4/000/14e/29d/0350d25.jpg,Strategic Partnerships,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Enterprise Support,True,jmartin@lyft.com,2010-06-06,1987-08-22
Luke,Greenwood,luke@lyft.com,https://media.licdn.com/media/p/6/005/0a8/10c/0809780.jpg,Operations,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Operations Accounting,False,treiss@lyft.com,2009-11-16,1998-03-02
Jenny,Flaherty,jenny@lyft.com,https://media.licdn.com/media/p/3/000/2c0/320/11fb601.jpg,Senior Accountant,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Growth Design,False,tameka@lyft.com,2010-05-16,1993-03-18
Dorna,Mehrkish,dorna@lyft.com,https://media.licdn.com/media/p/5/000/234/310/133517a.jpg,Senior Retention Associate,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Insights Departments,False,sebastian@lyft.com,2010-06-01,1977-07-08
Ashish,Patel,ashish@lyft.com,https://media.licdn.com/media/p/6/005/05f/3a7/0e454e9.jpg,Finance/Analytics -,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Account Happiness,False,mteater@lyft.com,2014-08-26,1986-01-07
Alex,Krasnoff,alex@lyft.com,https://media.licdn.com/media/AAEAAQAAAAAAAAEuAAAAJDgzMTUzY2ZhLTQ4NzAtNDRjMi1hODUzLWU4ZmMwMTJkOTIwYQ.jpg,Marketing,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Assitant Insights,False,karinne@lyft.com,2009-02-20,1989-10-25
Kneif,Lohse,kneif@lyft.com,https://media.licdn.com/media/AAEAAQAAAAAAAAMRAAAAJGFiYTViZTFlLTE4MTQtNDY4Yi1iZDZjLWNlM2U4ZjNkMzk4MA.jpg,Enterprise Associate,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Consumer People,False,travis@lyft.com,2013-09-18,1982-08-04
Timothy,Burr Jr.,timothy@lyft.com,https://media.licdn.com/media/p/4/000/145/276/0bd941f.jpg,Government Relations Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Internal Accounting,False,rquiggle@lyft.com,2005-09-10,1977-10-07
Kristina,Gibson,kristina@lyft.com,https://media.licdn.com/media/p/5/005/08b/369/1336c85.jpg,Head of International - Product,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,People Insights,True,clambert@lyft.com,2009-10-21,1973-11-23
Chanel,Edwards,chanel@lyft.com,https://media.licdn.com/media/p/3/000/282/3f2/08900e7.jpg,Director of Driver Growth,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Growth Engineering,False,brady@lyft.com,2009-02-25,1981-02-22
John,"Pham, CPSM, CTPE","jpham, cpsm, ctpe@lyft.com",https://media.licdn.com/media/p/8/005/059/2b9/3a92748.jpg,Head of Procurement,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Insights Recruiting,True,lindsey@lyft.com,2011-06-21,1991-11-19
Jamie,Still,jamie@lyft.com,,Public Figure,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Account Product,False,vanessa@lyft.com,2012-09-05,1995-03-11
Annabel R.,Chang,annabel@lyft.com,https://media.licdn.com/media/p/8/005/098/33c/2226686.jpg,Public Policy Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,External Strategy,False,matthew@lyft.com,2011-05-25,1999-01-08
Boris,Korsunsky,boris@lyft.com,https://media.licdn.com/media/p/1/000/044/298/021b6e2.jpg,Sr. Engineering Manager,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Special Communications,False,jenna@lyft.com,2005-11-07,1993-05-18
Mary,Winfield,mary@lyft.com,https://media.licdn.com/media/p/6/005/093/205/37502e9.jpg,VP Customer Experience and Trust,(415) 234-23232,2300 Harrison St,San Francisco,San Francisco,CA,94110,US,37.760382,-122.412308,http://healthpsychology.ucsf.edu/sites/healthpsychology.ucsf.edu/files/wysiwyg/GGBridge%20at%20dusk.jpg,Internal Engineering,False,rey@lyft.com,2013-08-17,1979-09-25
