first_name,last_name,email,image_url,title,cell_phone,office_address_1,office_name,office_city,office_region,office_postal_code,office_country_code,office_latitude,office_longitude,team,owns_team,manager_email,hire_date,birth_date
Steve,French,steve@gopro.com,https://media.licdn.com/media/p/5/000/276/289/1f210f3.jpg,Senior Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Operations Strategy,False,julie@gopro.com,2014-02-20,1972-11-08
Meaghan,Cuniffe,meaghan@gopro.com,https://media.licdn.com/media/p/8/005/0ad/3c4/3af4d0c.jpg,,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,External Human Resources,False,peter@gopro.com,2014-02-25,1971-02-23
Herman,Ng,herman@gopro.com,https://media.licdn.com/media/p/8/005/024/203/006b575.jpg,Business Strategy and Finance,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Growth Executives,False,takaya@gopro.com,2005-02-08,1982-01-12
Brian,Lee,blee@gopro.com,https://media.licdn.com/media/p/2/000/102/3cc/0a1ee63.jpg,Product Specialist | MBA Candidate,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Product,False,wmitchell@gopro.com,2005-11-21,1999-06-21
Nicole,Lucas,nicole@gopro.com,https://media.licdn.com/media/p/1/000/046/340/1d45e9e.jpg,QA Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,International Sales,True,ayancy@gopro.com,2007-07-25,1989-05-27
Alex,Roberts,alex@gopro.com,https://media.licdn.com/media/p/3/000/096/3bf/1418034.jpg,Senior Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Client Communications,False,joyce@gopro.com,2010-05-19,1992-05-10
Lauren,Rubin,lauren@gopro.com,https://media.licdn.com/media/p/5/005/086/20c/163a9bc.jpg,Career Matchmaker,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Account Product,False,habib@gopro.com,2006-06-10,1980-08-15
Vesela,Gateva,vesela@gopro.com,https://media.licdn.com/media/p/1/000/062/037/39c3d73.jpg,Senior Data Scientist,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Operations Support,False,anandh@gopro.com,2010-08-15,1974-11-22
Laura,Chandler,laura@gopro.com,https://media.licdn.com/media/p/7/005/021/1db/14ae982.jpg,Customer Strategy Project Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Assitant Accounting,False,katie@gopro.com,2013-10-16,1983-11-06
Brock,Perko,brock@gopro.com,https://media.licdn.com/media/p/5/005/078/3fa/2021eb2.jpg,Music and Live Entertainment Partnerships,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Consumer Accounting,False,hunter@gopro.com,2010-08-18,1980-02-18
Gabriel,Corotan,gabriel@gopro.com,,Business Analytics Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Growth Development,False,cpainter@gopro.com,2009-10-10,1991-03-11
Stephany,Bader,stephany@gopro.com,https://media.licdn.com/media/p/5/005/05d/29e/0f0ba1a.jpg,Principal Product Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Growth Strategy,False,matt@gopro.com,2010-11-01,1975-05-24
Courtney,Duhring,courtney@gopro.com,https://media.licdn.com/media/p/4/000/172/3f4/23da597.jpg,Client Services Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Growth Departments,True,hana@gopro.com,2008-06-11,1979-05-02
Benjamin,Vishny,benjamin@gopro.com,https://media.licdn.com/media/p/5/005/07d/15b/3e0ea7c.jpg,Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal Executives,False,jackie@gopro.com,2006-11-07,1970-07-04
Dan,Schagrin,dan@gopro.com,https://media.licdn.com/media/p/3/000/0a0/02c/13f16fc.jpg,Fraud Analyst,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Assitant Sales,True,cdirige@gopro.com,2006-09-13,1991-05-26
Siyu,Song,siyu@gopro.com,https://media.licdn.com/media/p/2/000/19e/037/129b306.jpg,Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Assitant Engineering,False,nabbene@gopro.com,2005-11-27,1992-02-25
Michelle,"Leirer, PHR",michelle@gopro.com,https://media.licdn.com/media/p/7/005/0a7/0bb/3b21c7a.jpg,HR Business Partner,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Assitant Recruiting,False,allyson@gopro.com,2011-10-22,1995-06-24
Dylan,Serota,dylan@gopro.com,https://media.licdn.com/media/p/5/005/059/119/26c06a1.jpg,Partnerships and Platform,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Communications,False,carlos@gopro.com,2013-02-20,1978-01-01
Brett,Andrus,brett@gopro.com,https://media.licdn.com/media/p/8/000/292/397/3b1ebee.jpg,Senior Operations Account Manager - Music,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal Finance,False,whoover@gopro.com,2012-08-12,1979-07-25
Philip,Galligan,philip@gopro.com,https://media.licdn.com/media/p/6/005/088/29c/22acb57.jpg,Team Lead - Sales Development Representative's,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Client Departments,True,rtruettner@gopro.com,2014-06-12,1987-07-15
Maggie,Hott,maggie@gopro.com,https://media.licdn.com/media/p/5/000/27e/160/2e34a6f.jpg,Account Executive,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Growth Marketing,False,winifred@gopro.com,2013-07-09,1973-08-06
Nam-Chi,Van,nam-chi@gopro.com,https://media.licdn.com/media/p/7/005/08f/03d/3517b3c.jpg,Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Vertical Success,False,ha@gopro.com,2013-06-15,1972-10-27
Megan,Amaral,megan@gopro.com,https://media.licdn.com/media/p/5/000/23c/091/0234e1a.jpg,QA Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,International Sales,False,nicole@gopro.com,2006-09-22,1983-01-02
Jay,Chan,jay@gopro.com,,Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Vertical Success,False,ha@gopro.com,2011-01-18,1995-09-09
Miguel,Pino,miguel@gopro.com,https://media.licdn.com/media/p/5/005/08f/225/0bdf2de.jpg,IT Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Operations Support,False,anandh@gopro.com,2006-01-16,1984-09-11
Evan,Leach,evan@gopro.com,https://media.licdn.com/media/p/5/005/041/0f9/3e5ffde.jpg,User Experience Architect,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Vertical Strategy,True,nkruckmeyer@gopro.com,2014-01-07,1997-01-07
Eamon,Bisson-Donahue,eamon@gopro.com,https://media.licdn.com/media/p/3/000/1cd/33c/0643071.jpg,Engineering Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Product,False,wmitchell@gopro.com,2006-06-26,1981-08-15
Sanzida,Baksh,sanzida@gopro.com,https://media.licdn.com/media/p/6/000/23c/047/3de4041.jpg,Recruiting Coordinator,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,External Development,False,samuel@gopro.com,2008-05-24,1975-04-04
Alan,Braverman,alan@gopro.com,https://media.licdn.com/media/p/4/000/13c/055/1261de3.jpg,"Entrepreneur, Angel Investor, Programmer",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Finance,False,clafrades@gopro.com,2014-10-14,1976-03-13
Andrew,Sandler,andrew@gopro.com,https://media.licdn.com/media/p/3/005/03b/2e0/1427c14.jpg,Sr. Director of Design and UX,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal Human Resources,True,fabrice@gopro.com,2005-03-27,1988-11-08
Saby (Saurabh),Agarwal,saby@gopro.com,,"NOW HIRING!! - Platform Product Managers for Commerce, Identity, Data, Web, CRM",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,People Strategy,False,rick@gopro.com,2008-07-12,1980-10-26
Alexis,Lovell,alexis@gopro.com,https://media.licdn.com/media/p/7/000/20c/032/08197f3.jpg,Recruiting Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,People Communications,True,apulido@gopro.com,2007-01-22,1975-01-24
Paola,Cerioli,paola@gopro.com,https://media.licdn.com/media/p/2/000/002/2cc/259cb2a.jpg,Entrepreneur & Developer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Vertical Human Resources,True,tara@gopro.com,2013-10-25,1971-06-09
Joe,Bentley,joe@gopro.com,https://media.licdn.com/media/p/5/005/098/347/395954f.jpg,"Vice President, Engineering",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Enterprise Sales,False,j@gopro.com,2009-07-07,1974-01-03
Lawrence,Chin,lawrence@gopro.com,,Senior Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Client Marketing,True,andrew@gopro.com,2006-10-25,1998-08-20
Andrea,Nguyen,andrea@gopro.com,https://media.licdn.com/media/p/1/000/10b/3ce/0fd209b.jpg,,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal Product,True,keith@gopro.com,2011-07-07,1982-09-09
jeremy,collyer,jeremy@gopro.com,https://media.licdn.com/media/p/7/005/0b5/0bb/0d5b376.jpg,Web Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Growth Executives,False,acrocco@gopro.com,2009-02-25,1980-02-21
Kevin,W.,kw.@gopro.com,https://media.licdn.com/media/p/1/000/120/30b/2f1cec8.jpg,Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Operations Sales,False,kenneth@gopro.com,2011-01-03,1994-11-25
Michael,Portuesi,michael@gopro.com,https://media.licdn.com/media/p/5/005/012/276/096941b.jpg,Technical Lead,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,External Departments,True,fabrice@gopro.com,2011-06-06,1999-01-23
Bill,Orner,bill@gopro.com,https://media.licdn.com/media/p/2/000/036/3cb/1c1098c.jpg,"Director, Advanced Hardware",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal Human Resources,False,vijay@gopro.com,2011-10-17,1978-08-26
Dave,McLaren,dave@gopro.com,,VP Engineering,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,VP Engineering,True,nwoodman@gopro.com,2014-06-27,1988-03-23
Adam,Silver,adam@gopro.com,https://media.licdn.com/media/p/4/000/143/03c/3fd4174.jpg,Director of Strategic Product Opportunities,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Finance,False,clafrades@gopro.com,2009-02-14,1990-07-02
Charles (CJ),Prober,charles@gopro.com,https://media.licdn.com/media/p/1/005/025/258/22905bb.jpg,"SVP, Software and Services",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Software and Services,True,nwoodman@gopro.com,2009-02-07,1984-10-19
Todd,Gotham,todd@gopro.com,https://media.licdn.com/media/p/4/000/167/334/351e863.jpg,"Sr. Director, Product Design",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Growth Departments,False,courtney@gopro.com,2011-08-07,1982-01-25
Mike,Posadas,mike@gopro.com,https://media.licdn.com/media/p/6/000/228/3aa/21d6e71.jpg,Lead Firmware Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Enterprise Strategy,True,april@gopro.com,2007-04-11,1996-02-18
Zaven,Boni,zaven@gopro.com,https://media.licdn.com/media/p/5/005/044/072/12dad2b.jpg,DevOps Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Account Strategy,False,bparfitt@gopro.com,2011-08-25,1971-08-10
Nina,Ramos Harrison,nina@gopro.com,https://media.licdn.com/media/AAEAAQAAAAAAAAIeAAAAJGEwMzkzMjUzLWQxNDQtNGUyYi1hZmRlLWQ0ZjJkMmU0NjQzZQ.jpg,BlackboxQA,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Consumer Strategy,False,gluzzi@gopro.com,2009-02-06,1991-06-14
Lisa,Boghosian,lisa@gopro.com,https://media.licdn.com/media/p/1/000/217/32c/05eae25.jpg,Content Strategist,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Vertical Support,False,brennan@gopro.com,2006-04-18,1987-05-26
Michelle,Koh,mkoh@gopro.com,https://media.licdn.com/media/p/7/005/06d/27d/28c8a3d.jpg,UX Design,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,COO,False,nrichardson@gopro.com,2014-03-14,1986-09-03
Victor,Peng,victor@gopro.com,https://media.licdn.com/media/p/6/000/1e9/144/1ec2672.jpg,Global Pricing and Sales Operations,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Account Marketing,False,rose@gopro.com,2013-08-11,1998-03-05
Jason,Galvin,jason@gopro.com,https://media.licdn.com/media/p/6/000/1d0/340/2f83aee.jpg,Senior Software Engineer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,International Support,False,yvonne@gopro.com,2007-03-18,1989-09-25
Joseph,Warren,joseph@gopro.com,https://media.licdn.com/media/p/2/005/091/159/2b2e987.jpg,Hero Finder,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Marketing,False,pcrandell@gopro.com,2010-06-07,1990-03-05
Marcee,Wardell,marcee@gopro.com,https://media.licdn.com/media/p/8/005/039/36f/0dff893.jpg,Executive Assistant,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal Departments,True,scampbell@gopro.com,2008-04-10,1988-05-20
Sam,Samadi,sam@gopro.com,https://media.licdn.com/media/p/7/000/2b3/307/2c18441.jpg,Quality | Operations | Customer Advocacy | Operational Excellence Executive,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Client Departments,True,monica@gopro.com,2007-08-10,1979-01-20
Elaine,Lee,elaine@gopro.com,,Software Engineer and Project Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Assitant Marketing,True,grant@gopro.com,2011-09-10,1997-11-25
Michael,Ignaffo,mignaffo@gopro.com,https://media.licdn.com/media/p/7/005/0a0/237/299acc1.jpg,"Transformative Business Leader - Strategy, HR, Engineering, Project Management, Media",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Finance,False,nels@gopro.com,2008-05-12,1997-07-08
Judy,Truong,judy@gopro.com,https://media.licdn.com/media/p/4/000/179/0da/09afb31.jpg,Engineering Recruiter,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,International Support,False,yvonne@gopro.com,2010-08-04,1988-10-20
Sandy,Huynh,sandy@gopro.com,https://media.licdn.com/media/p/8/000/218/2bd/01ec143.jpg,Recruiter,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Marketing,False,tatiana@gopro.com,2008-11-11,1976-01-20
David,Lee,david@gopro.com,https://media.licdn.com/media/p/6/005/08a/04f/2728be0.jpg,CEO at GPOP,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Consumer Product,False,raluca@gopro.com,2013-06-18,1994-05-21
Ryan,Sullivan,ryan@gopro.com,https://media.licdn.com/media/p/8/000/220/3fb/1957215.jpg,Engineering Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Sales,False,alessandro@gopro.com,2008-01-26,1978-02-25
Peter,Gotcher,peter@gopro.com,,"Chairman, Dolby Labs",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,External Human Resources,True,craig@gopro.com,2014-05-19,1973-10-05
Alicia,Cheney,alicia@gopro.com,https://media.licdn.com/media/p/5/005/04a/322/25a360b.jpg,"Sr. Project Manager, Sports Marketing & Events",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Assitant Departments,False,raul@gopro.com,2009-05-12,1971-06-15
Jamie,Reese,jamie@gopro.com,https://media.licdn.com/media/p/5/005/04b/0b8/1734933.jpg,Mass Market Training Specialist,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,International Sales,False,kcuster@gopro.com,2006-07-13,1977-06-24
Zulfi,Taj,zulfi@gopro.com,https://media.licdn.com/media/p/6/005/06c/3c8/27d6da0.jpg,Engineering Recruiting Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Operations Success,False,joi@gopro.com,2012-03-20,1989-04-08
Vanessa,Ramirez,vanessa@gopro.com,https://media.licdn.com/media/p/5/005/05a/390/16b6497.jpg,Senior Recruiter,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Consumer Marketing,False,pelliott@gopro.com,2009-09-07,1996-03-23
Aaron,Huffman,aaron@gopro.com,https://media.licdn.com/media/p/3/000/1f7/3ff/0744cca.jpg,Sr. Producer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Finance,False,albert@gopro.com,2009-09-17,1994-07-16
Don,Williams,don@gopro.com,https://media.licdn.com/media/p/3/000/0ea/3d7/2df2230.jpg,IT Services Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,VP Sales- America's,False,hsquire@gopro.com,2013-08-02,1993-09-20
Kevin,Platshon,kplatshon@gopro.com,https://media.licdn.com/media/p/1/005/0aa/313/1168a76.jpg,"Sr. Manager, Digital & Social Marketing",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal People,False,jtaylor@gopro.com,2012-06-11,1988-02-04
Wes,Bailey,wes@gopro.com,https://media.licdn.com/media/p/3/005/01d/335/0929d91.jpg,Director of Software Engineering,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Financial,False,jlazar@gopro.com,2010-04-18,1980-01-15
Kevin,O'Leary,ko'leary@gopro.com,https://media.licdn.com/media/p/2/005/017/343/231cddd.jpg,Marketing Programs Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Growth Human Resources,False,"yun-ting,@gopro.com",2013-09-13,1983-01-25
Mya,Birrell,mya@gopro.com,https://media.licdn.com/media/p/2/000/1d6/206/13e0561.jpg,Office Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Product,False,raeanne@gopro.com,2010-07-17,1991-09-08
Hilary,Nemer,hilary@gopro.com,https://media.licdn.com/media/p/7/000/24a/322/064f489.jpg,UX Designer @,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Product,False,wmitchell@gopro.com,2011-10-12,1993-05-11
Lisa G.,Van Tassel,lvan tassel@gopro.com,https://media.licdn.com/media/p/3/005/070/0ad/257190c.jpg,"Project Manager, Creative (Freelance)",(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Operations Success,False,joi@gopro.com,2007-02-13,1971-04-18
Cole,Lipovac,cole@gopro.com,https://media.licdn.com/media/p/1/000/079/30b/313eae7.jpg,Human Resources,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Communications,False,carlos@gopro.com,2011-02-17,1999-02-16
Jessica,Foley,jessica@gopro.com,https://media.licdn.com/media/p/7/005/08b/130/0417a3a.jpg,MBA + MEM Candidate Kellogg School of Management & McCormick School of Engineering,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal Success,False,agilgoff@gopro.com,2010-10-06,1970-09-11
Zack,Laher,zack@gopro.com,https://media.licdn.com/media/p/6/000/1c6/24e/19a0866.jpg,Order Pipeline Analyst - Global Ecommerce,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Optimizing Sales,False,babu@gopro.com,2012-11-26,1983-04-19
Melinda,James,melinda@gopro.com,https://media.licdn.com/media/AAEAAQAAAAAAAAFTAAAAJDA5Zjk5M2UzLWE2MmMtNDg3YS05NWY3LWIxNzdjNDkwMTU4MQ.jpg,Production Artist,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Operations Marketing,False,elnur@gopro.com,2014-10-05,1974-07-26
Lara,Sasken,lara@gopro.com,https://media.licdn.com/media/p/5/005/08d/070/0b82fa5.jpg,Corporate Communications,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Operations Sales,False,kenneth@gopro.com,2007-06-17,1979-08-14
Kim,Enright,kim@gopro.com,https://media.licdn.com/media/p/7/000/1e8/1db/094a35a.jpg,Recruiter,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,International Recruiting,False,jfierro@gopro.com,2010-08-05,1989-08-25
Laurel,Moorhead,laurel@gopro.com,https://media.licdn.com/media/p/4/005/086/1b2/3a35b70.jpg,Producer,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,International Product,False,cdirige@gopro.com,2013-03-04,1995-05-08
Brian,Trejo,btrejo@gopro.com,https://media.licdn.com/media/p/4/000/159/003/2f0b377.jpg,Email Marketing,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,External Development,False,samuel@gopro.com,2009-10-18,1983-01-09
Emilio,"Sartori, CPA",emilio@gopro.com,https://media.licdn.com/media/p/8/005/06b/2c3/163db9a.jpg,Senior FP&A Analyst,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,Internal Human Resources,False,andrew@gopro.com,2014-02-15,1975-04-06
Lindsey,Schwartz,lindsey@gopro.com,https://media.licdn.com/media/p/8/005/092/3dc/237e6b7.jpg,Project Manager,(415) 234-23232,1161 Mission Street,San Francisco HQ,San Francisco,CA,94103,US,37.778063,-122.412181,People People,False,bettina@gopro.com,2010-03-01,1980-10-03
