first_name,last_name,email,image_url,title,cell_phone,office_address_1,office_name,office_city,office_region,office_postal_code,office_country_code,office_latitude,office_longitude,office_image_url,team,owns_team,manager_email,hire_date,birth_date
Karthik,Kelkar,karthik@acme.com,,Sr. Product Marketing Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Accounting,True,prashant@acme.com,2009-05-27,1993-05-09
Mikko,Graubner,mikko@acme.com,,Senior Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Saftey Saftey,False,raphael@acme.com,2011-04-13,1970-08-06
Marc,K.,marc@acme.com,,"Vice President, Sales Operations",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Executives,False,shino@acme.com,2013-08-03,1970-06-10
William,G.,william@acme.com,,VP Business Development,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Human Resources,False,bill@acme.com,2014-10-03,1999-11-18
Mihai,Nappi,mihai@acme.com,,Sr. Director of Engineering,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Recruiting,False,firas@acme.com,2011-11-07,1978-04-01
Alan,Chentir,alan@acme.com,,"Vice President, Enterprise & Platform",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Happiness,True,shino@acme.com,2014-07-05,1997-02-07
Jonathan,Narusawa,jonathan@acme.com,,at,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Account Design,False,stuart@acme.com,2006-07-08,1985-04-21
Mandy,Piech,mandy@acme.com,,Senior DBA,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer People,True,ben@acme.com,2012-01-27,1971-11-20
John,Schawalder,john@acme.com,,Consumer Engineering Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Internal Strategy,False,amokrane@acme.com,2008-09-25,1970-08-16
Rob,Latta,rob@acme.com,,Advisor at PhilanthroPal,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Client Accounting,False,aline@acme.com,2012-08-01,1970-06-05
Igor,Tompkins,igor@acme.com,,Controller,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Executives,False,shino@acme.com,2011-04-05,1985-05-26
Dana,Fisher,dana@acme.com,,Engineering Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,External Accounting,False,meng@acme.com,2007-08-11,1977-05-19
Chris,Elya,chris@acme.com,,Engineering Lead - Consumer Products,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Human Resources,False,as.@acme.com,2012-09-26,1990-02-25
Clement,Ishigai,clement@acme.com,,Partner at Greylock,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Human Resources,False,bill@acme.com,2006-10-09,1986-04-03
Amy,Rovner,amy@acme.com,,Strategic Business and Legal Advisor,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Experience,False,margie@acme.com,2010-04-23,1975-10-21
Heinzel,Burns,heinzel@acme.com,,Staff Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Marketing,False,richa@acme.com,2007-08-04,1998-07-07
Nicholas,West,nicholas@acme.com,,Head of Consumer Marketing,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Saftey People,True,clarisse@acme.com,2010-08-13,1971-09-20
Carolyn,Gray,carolyn@acme.com,,Data Hacker,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Human Resources,True,tina@acme.com,2014-02-27,1981-09-24
Amit,Richardson,amit@acme.com,,Director of IT,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Saftey Strategy,False,jkuris@acme.com,2010-01-06,1981-04-12
Shino,Medsger,shino@acme.com,,"Global Technical Manager, MBA, PMP, Scrum Master",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Executives,True,amokrane@acme.com,2006-06-15,1999-03-18
Prachi,Dinh,prachi@acme.com,,"Product Manager, Engineer, and Entrepreneur",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Internal Sales,True,mnguyen@acme.com,2014-03-22,1987-11-19
Emil,S.,emil@acme.com,,VP of Engineering,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Departments,True,meng@acme.com,2014-05-06,1977-02-11
Dave,Golombek,dave@acme.com,,Senior Information Security Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Saftey,True,mnguyen@acme.com,2007-05-23,1990-04-09
Susan,Ramasubramanian,susan@acme.com,,"Director, Program Management",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Client Accounting,False,aline@acme.com,2013-10-03,1984-02-05
Pulu,Gustafson,pulu@acme.com,,Leading Product hiring,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Support,True,jamie@acme.com,2008-08-02,1999-06-11
Nathan,Velez,nathan@acme.com,,Senior Operations Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Internal Accounting,False,dszomora@acme.com,2014-09-25,1972-11-23
Jamie,Fenton,jamie@acme.com,,Director of People Engagement,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Insights Saftey,True,mnguyen@acme.com,2009-07-05,1978-05-16
Emma,Hu,emma@acme.com,,the only way to predict the future is to invent it,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Human Resources,False,carolyn@acme.com,2011-05-09,1977-03-06
Maz,K.,maz@acme.com,,CTO,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Engineering,True,mario@acme.com,2006-10-26,1972-11-21
James,D.,james@acme.com,,Technical Program Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Engineering,False,vishal@acme.com,2012-10-24,1992-10-13
Vishal,Vlad,vishal@acme.com,,Senior Communications Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Engineering,True,as.@acme.com,2012-06-08,1997-07-13
Mike,Shippee,mike@acme.com,,Director of Customer Support,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Marketing,False,richa@acme.com,2009-03-02,1973-04-16
Andrew,Wygand,andrew@acme.com,,Member Board of Directors at Interana,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Success,False,dazméh@acme.com,2014-02-09,1974-08-20
Chris,Jahn,cjahn@acme.com,,VP WW Channel Development & Inside Sales,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Departments,False,anuj@acme.com,2008-09-24,1983-08-01
William,Huynh,whuynh@acme.com,,Senior Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Assitant Recruiting,True,ben@acme.com,2009-07-01,1999-07-19
Stephanie,Kota,stephanie@acme.com,,Early Engineer turned Product Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Assitant Recruiting,False,whuynh@acme.com,2011-03-11,1984-07-22
Harsh,Yu,harsh@acme.com,,VP - Americas,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Departments,False,anuj@acme.com,2006-07-27,1985-01-13
Dave,Azméh,dazméh@acme.com,,Product Designer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Success,True,ben@acme.com,2013-07-11,1988-02-25
Jenny,Koehler,jenny@acme.com,,IT Client Services Lead,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Saftey People,False,nicholas@acme.com,2013-11-24,1974-02-23
Cam,Koo,cam@acme.com,,"Software Engineer, Android",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,People Insights,False,yvette@acme.com,2010-11-16,1998-11-06
John,Baggott,jbaggott@acme.com,,Hacking for good,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer People,False,mandy@acme.com,2011-06-11,1971-10-19
Jim,Russell,jim@acme.com,,Investor at Andreessen Horowitz,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Internal Accounting,False,dszomora@acme.com,2006-11-04,1989-04-08
Derek,Srinivasan,derek@acme.com,,Operations Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Client Saftey,False,bhunter@acme.com,2014-07-25,1994-02-01
Lea,Doroudi,lea@acme.com,,IT Support,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Saftey People,False,nicholas@acme.com,2013-05-26,1979-10-26
Jesse,Mader-Clark,jesse@acme.com,,HR Operations,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Special Saftey,False,tmeder@acme.com,2014-11-19,1997-11-02
Ian,Ong,ian@acme.com,,Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Engineering,False,maz@acme.com,2014-03-07,1981-11-23
Matthew,"Ngo, MBA",matthew@acme.com,,Senior Data Analyst,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Engineering,False,rachel@acme.com,2005-07-16,1989-02-12
John Addison,Kuris,jkuris@acme.com,,Technical Program Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Saftey Strategy,True,tina@acme.com,2011-06-19,1977-07-20
Rebecca,Frenkel,rebecca@acme.com,,Senior Enterprise Product Marketing Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Account Success,False,mmackinnon@acme.com,2008-07-12,1994-10-16
Eric,Zalasky,eric@acme.com,,Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Accounting,False,karthik@acme.com,2012-03-14,1983-08-20
Daanish,Bovee,daanish@acme.com,,Senior Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Engineering,False,vishal@acme.com,2006-06-04,1990-05-12
Bob,Shah,bob@acme.com,,Principal Technical Program Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Saftey,False,dave@acme.com,2011-01-12,1981-03-11
Jeremy,Fortson,jeremy@acme.com,,Mobile & Software Engineering Leader,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Product,False,ben@acme.com,2014-01-13,1997-10-19
Rob,Feldman,rfeldman@acme.com,,Data Analyst,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Internal Accounting,False,dszomora@acme.com,2011-04-21,1991-05-16
Mika,Barnes,mika@acme.com,,Head of Design,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Experience,False,seth@acme.com,2009-11-17,1998-11-19
Jason,Osipov,jason@acme.com,,Sr. Technical Program Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Saftey Insights,True,rbui@acme.com,2007-05-07,1998-02-22
jack,XIA,jack@acme.com,,VP of Finance,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Engineering,False,tina@acme.com,2014-05-10,1998-04-06
Jarred,Vij,jarred@acme.com,,Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Happiness,False,alan@acme.com,2005-05-03,1998-02-05
Jack,Desai,jdesai@acme.com,,Experienced internet executive and engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Departments,False,emil@acme.com,2005-04-06,1997-11-23
Shaw,Zavislak,shaw@acme.com,,Web + Content Marketing,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Recruiting,False,firas@acme.com,2008-06-06,1990-05-22
Robert,Patel,robert@acme.com,,Marketing Web + Email Developer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Insights Saftey,False,jamie@acme.com,2006-01-14,1976-06-06
Ivy,Burton,ivy@acme.com,,"Product Manager, Channel Partners",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Operations Communications,False,rkawai@acme.com,2013-10-05,1989-03-13
Dirk,Cammer,dirk@acme.com,,Product Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Special Saftey,False,tmeder@acme.com,2010-02-27,1989-04-26
Matt,Creegan,matt@acme.com,,Product Marketing,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Insights,False,phillip@acme.com,2012-05-23,1976-09-19
Dima,Edwards,dima@acme.com,,Senior Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International People,False,jun@acme.com,2011-01-03,1976-11-08
Rob,Bui,rbui@acme.com,,Technical Recruiting Coordinator,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Saftey,True,jeunee@acme.com,2005-05-27,1979-02-26
Minh-Quan,Matpadi,minh-quan@acme.com,,Senior Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Assitant People,True,rbui@acme.com,2013-01-15,1985-06-04
Matthew,Strazzere,mstrazzere@acme.com,,Engineering Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Happiness,False,jkimeria@acme.com,2007-11-18,1991-10-07
Ron,Liu,ron@acme.com,,Sr. Automation Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Design,True,prachi@acme.com,2012-02-20,1986-07-02
Mahesh,Sharifan,mahesh@acme.com,,Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Human Resources,False,carolyn@acme.com,2006-02-26,1992-01-03
Tommy,Pant,tommy@acme.com,,Tech Recruiting for,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Product,False,ben@acme.com,2005-08-17,1974-07-12
Hiromi,Shoykhet,hiromi@acme.com,,Enabler-at-large,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Account Success,False,mmackinnon@acme.com,2008-10-24,1985-05-13
Raphael,Kelly,raphael@acme.com,,Hello,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Saftey Saftey,True,stuart@acme.com,2011-07-24,1995-01-25
Alex,Lou,alex@acme.com,,Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Insights Strategy,False,deepti@acme.com,2009-04-25,1986-10-09
Terese,Locke,terese@acme.com,,Big Data Analytics,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Internal Strategy,False,amokrane@acme.com,2013-03-09,1998-11-06
Matthew,McAlister,mmcalister@acme.com,,Operations,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Engineering,False,rachel@acme.com,2012-09-25,1980-09-27
Manuel,Schneider,manuel@acme.com,,Senior Security Analyst,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Departments,False,anuj@acme.com,2011-07-06,1989-06-07
Ann,Xiao,ann@acme.com,,Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Human Resources,False,as.@acme.com,2012-05-11,1970-09-05
Sohan,Ross,sohan@acme.com,,Incoming Software Engineering Intern,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,External Executives,False,jeunee@acme.com,2006-11-26,1983-06-11
Meng,Stevens,meng@acme.com,,"Principal Software Engineer, Team Lead",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,External Accounting,True,jeunee@acme.com,2006-05-24,1993-04-17
Brandon,Schwartz,bschwartz@acme.com,,Senior Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Support,False,pulu@acme.com,2007-01-01,1983-06-05
Alison,Sulit,alison@acme.com,,"Manager, Site Reliability Engineering",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,External Executives,False,jeunee@acme.com,2010-07-14,1996-03-09
Sage,Parkinson,sage@acme.com,,"Senior Director, Enterprise Marketing",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Assitant People,False,minh-quan@acme.com,2005-01-14,1998-05-06
Dana,Ahmed,dahmed@acme.com,,"Musician, Software Engineer",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Human Resources,False,bill@acme.com,2014-05-22,1979-04-24
Ricardo,Potter,ricardo@acme.com,,"Director, Business Development",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,People Insights,False,yvette@acme.com,2007-03-15,1990-10-22
Michael,Auluck,mauluck@acme.com,,Vice President of Channel Sales @,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Experience,False,margie@acme.com,2006-01-14,1985-09-01
David,Yogev,dyogev@acme.com,,Principal Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Saftey,False,rbui@acme.com,2007-09-07,1998-08-26
William,Jordan,wjordan@acme.com,,Principal Engineer / Team Lead,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Consumer Saftey,False,dave@acme.com,2012-07-06,1990-07-04
Kit,Grota,kit@acme.com,,Test Automation Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Optimizing Accounting,False,karthik@acme.com,2014-11-12,1970-11-04
Meagan,Tovar,meagan@acme.com,,"Software engineering, innovation and leadership",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Human Resources,False,linda@acme.com,2006-08-07,1985-01-11
Meghan,DeVreker,meghan@acme.com,,QA Engineer Consultant,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International Happiness,False,alan@acme.com,2014-04-08,1972-11-16
Jason,Sullivan,jsullivan@acme.com,,Lead Product Designer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth Saftey,False,rbui@acme.com,2005-11-20,1989-01-04
Rob,Osser,rosser@acme.com,,"Security, Mobile, and Network Software Engineering & Management Professional",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Account Design,False,stuart@acme.com,2012-08-12,1972-11-13
Nitin,Ranadive,nitin@acme.com,,Senior Site Reliability Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International People,False,jun@acme.com,2006-05-27,1971-08-25
Kevin,Rohatgi,kevin@acme.com,,Principal Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Enterprise Human Resources,False,carolyn@acme.com,2008-01-11,1987-07-16
Deepti,Torres,deepti@acme.com,,Senior Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Insights Strategy,True,yvette@acme.com,2005-08-17,1998-09-02
Gregory,Wong,gregory@acme.com,,Talent,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,International People,False,jun@acme.com,2011-08-24,1979-02-10
Francis,Santy,francis@acme.com,,Enterprise Security Product Management,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Experience,False,seth@acme.com,2005-01-10,1974-06-21
Tim,Taranchenko,tim@acme.com,,Principal Technical Program Manager,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Internal Strategy,False,amokrane@acme.com,2012-09-01,1991-03-07
Seth,Cowden,seth@acme.com,,"VP, Enterprise Products",(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Vertical Experience,True,mmackinnon@acme.com,2008-05-11,1994-01-26
Fahad,Johnson,fahad@acme.com,,Sr. DevOps Engineer at Xoom Corporation,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Account Success,False,mmackinnon@acme.com,2014-10-15,1996-09-11
Prashant,green,prashant@acme.com,,Manager - FP&A,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Growth People,True,sanjeev@acme.com,2007-03-15,1987-09-02
Thomas,S.,thomas@acme.com,,Principal Software Engineer,(415) 234-23232,"1 Front Street, Suite 2700",San Francisco HQ,San Francisco,CA,94111,US,37.791876,-122.398781,,Insights Strategy,False,deepti@acme.com,2007-03-01,1994-09-20
